text,label
Verizon You've won a prize! Go to bit.ly/yourprize001 to claim your $500 Amazon gift card,smish
Dr Oz Exposes big pharma live on air in front of 4262296 Viewers. Danielle You wont believe your eyes after seeing this loweringpriest.com/9jEIG8y.,smish
"Hello, I no longer have to check my blood pressure or glucose levels after using these revolutionary CBD Gummies. I got these Gummies from the Judges on Shark Tank and I have reversed my Type-2 for good. Get your own exclusive Free Bottles Here> suitaccess.com/EWRB6DF",smish
"hey you im in Brandon, my S.N A P: - Chiquta228",smish
haha hahahahaha 539 s washington st - https://stews.mom/JTsRpeLZ,smish
[No. 374926423] package was held at distribution center due to unforeseen situation please follow t.ly/IqtWq to check out for instruction to receive your item,smish
There is an update on your parcel. Item stopped due to unpaid customs fee. Follow the instructions here: n6u.me/RIBSH,smish
Your delivery has been stopped at our depot. Trk#: R690382803147 Please resolve the issue here: f94.us/VrVwq,smish
1Netflix-Mybilling:Your payment was unsuccessful.follow the link to update your payment details . https://www.2netflix-mybilling.com,smish
Alert#55400. Wells Fargo notification. Immediate action is required. Visit: apt8413-wellsfargo.3utilities.com/bcouu,smish
You have been in contact with someone who has the COV-19 Variant. Please follow instructions here: hse.service-report.com/?book to order a testing kit.,smish
"The carrier was unable to deliver your order because the shipping information is missing a house number. Check, please. prhomitaddr.info/Mfwe O°",smish
"Your Netflix Account on hold due to a billing issue. Unfortunately, We had to disable your Netflix account. Recover your account immediately click link bellow: https://pmx565wc7sg5.swipepages.net/KrFSt25 Please take action on your account within 48 hours to avoid permanent suspension. Regards, Netflix Service",smish
"Your shipment could not be delivered, due to an unpaid duty fee. To reschedule a delivery date, continue now: https://manage-acrwg.drr.ac/?confirm Regards, UPS Depo 6:27 AM",smish
FRM:Oprahsgiveaway.com voucher#xxnlrispw MSG:Come together on a couple of the most excellent giveaways ever! You can't miss this opportunity. voucher#xxnlrispw,smish
"deliver: +17602130089 USPS MESSAGE dear customer, your package IDWA76S01 has been lost in transit and a search is underway. please update your mi",smish
"Your Amazon account is suspended due unusual activity. Recovery your account immediately click link bellow. https://securfyied.000webhostapp.com/auth2 Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",smish
"Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: http://s953909557.onlinehome.us/servweb Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",smish
"Your Amazon Account has been locked. We recently received multiple failed login attempts on your account. Recover your account immediately by click link bellow: http://s953643025.onlinehome.us/preprefix?_recovrAccount Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",smish
"Frm: Usps CONTENT: Due to an unpaid shipping fee, your parcel has been redirected to your local Post Office branch. To reschedule a delivery, Please visit: bq034a.989e.co View all 1:45 PM",smish
"[Amazon Inc] As a security check against your Amazon account was currently locked. Please click on the following link to provide your information: http://s952880411.onlinehome.us If we do not receive a response to our verification attempt within the next 24 hours, we will permanently locked your account. Sincerely, Amazon Inc",smish
Your Venmo Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: http://venmoaccount.node:911@env-2404935.node.cloudlets.zone/ Please take action on your account within 48 hours,smish
"Your Account has been limited. We have locked your Account ID because our service has detected two unauthorized attempt. To unlock your account, you required verify your Account. Click the link below to unlock your Account : http://s950928458.onlinehome.us Your account will be automatically unlock, after finishing the verification. Best Regards, Paypal service.",smish
We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption.,smish
"As a security check against your PayPal account has been restricted. Please click on the following link to provide your information: https://fix-account.ffm.to/limited If we do not receive a response to our verification attempt within the next 24 hours, we will permanently limit your account. Thank you, PayPal",smish
"[Notification] Your Netflix account has been suspended, because we're having some trouble with your current account information. Recovery your Netflix account immediately by click link bellow: https://ffm.to/plans-membership Please take action on your account within 48 hours to avoid permanent suspension. Best regards, Netflix. Inc",smish
We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To updat,smish
Your account is on hold. We're having some trouble with your current billing information. Recovery your account immediately click link bellow: http://www.netflix.com:911@s955054819.onlinehome.us/mo,smish
Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recover your account immediately click link bellow: http://s954071710.onlinehome.us/fixacs?logs,smish
"Your Membership is on hold. To using your account as normally, you need to update some trouble with your current billing information. Click link bellow to update your account: http://membership-normally.com:911@s956520694.onlinehome.us/atcc Regards, Netflix Pte. Ltd. 12:19 AM",smish
"Huge Summer Wine Sale! 62% off Marlborough Sauvignon Blanc! Stock won't last, get in quick! View Deal https://bit.ly/3xmZNuq Reply stop to opt out",smish
"Hi, sorry I was in Australia and I'm back. I owe $500 on the phone to pay off. I'll give it to you for $330 if you want. I'm off work at 7pm in Encinitas A couple people are interested so just keep me posted if you didn't get one already O'",smish
CVS: We are inviting you as one of the 637 customers who can claim 1 prize for filling a quick survey. Reward ends in 2 hours kztpr.cc/toDJoir O',smish
<BANK OF AMERICA MSG 088 >: Your EDD Card has been Closed Due To Fraudulent Transactions Made To Your Account. Login to ensure safety at: bitly.com/helpEDD,smish
"Dear, you enter the BTC internal information sharing discussion group: http://chat.whatsapp.com/HLdIKFgZf72BZh3CM5Q5sO",smish
YOUR SATURDAY PACKAGE! ; It Is Finally Out For Delivery; http://drilldeliver.com/xbgssimr/BmzxcMn O,smish
"Hello, are you looking for a part-time job now? We provide sales growth services for Amazon, and you can get a stable income of $30-200 in just one hour a day. You do not need to pay any deposit or membership fee, regardless of gender, 23-68 years old, and the Commission is paid every day. If you are interested, please add my telegram. t.me/JRE7708 or WhatsApp: +447920645377",smish
"Are you still looking for jobs online? Do you need extra income? Sellsr is looking for offline sales workers, ages 23-68, regardless of gender, at for $30-$200 a day. If you are interested, please send me a telegram at. t.me/+447864529328 Janey6583 or WhatsApp: +447521369469",smish
Endless fun with sultry girls in the most explicit game ever tinyurl.com/Kelseygame52,smish
Action Required: Your account has an overdue toll notice. Take action at https://twtr.to/YOLA before 30/03/2023.,smish
"Hey mum, i've just broken my phone im messaging from a friends phone please contact my new number on whatsapp its urgent 0485 862 540 xx",smish
"Honey, do you need a part-time job? Online platforms like Amazon are hiring online product promoters No need for you to invest Note: {you do not need to invest} Our job is simple. You only need to use your mobile phone to help platform merchants click and follow products to improve their rankings. Salary is paid immediately upon completion. Earning $100 - $500 a day is easy. If you want to join please add us on WhatsApp https://wa.me/77788385297 Please reply ?1? and add Whatsapp 2:40 AM",smish
"Hi, Jamie Let me know if you receive this text. Thanks Samer Khouli (CEO) TCWGlobal.",smish
"Your overdue final toll invoice has been put on hold, please deal with it promptly, details:tinyurl.com/Rauchk",smish
"Hello mate, your FEDEX package with tracking code GB-6412-GH83 is waiting for you to set delivery preferences: c7dvr.info/FGdGtk12vilM",smish
"NTLFIX.ID# 328054 Your-SUBSCRIPTION-IS-ON ""HOID"",Renewal-your-bill-now:// @@,unusa.id/csv8",smish
"Free Msg: Your bill is paid for March. Thanks, here's a little gift for you: kxy.ps34.xyz/DfVPnmbxXR",smish
"Citi: We blocked your account due to unusual activity, please visit (www.citibankvalidation.com ) to verify your account.",smish
"Hi this is Rich I'm a real estate agent here in San Diego. I'm sure you're aware how hot the market is, and right now we're struggling to help our homebuyers find properties in SAN DIEGO so, I'm curious, have you thought about making a move in the next 3-6 months and selling your home?",smish
"Apply Vacancy If you drive around with a Twix Chocolate bar sticker on your car, Twix will pay you $700 every week. You'll receive $700 every week with no mileage restriction if you take the tag without damaging the paint. Please provide the following information to get started Full name: Address including street & apt# city state & zip code: Gender/ Age To process your first-week payment asap. Thank Below is how the sticker will be on the Door of the driver's side",smish
"The address of your package logistics tail number 5892 is not detailed, and needs to be updated : l.ead.me/Vg8TrwQG O",smish
Suprise!!! https://tinyurl.com/1tr77g0,smish
"Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: http://xn--80aaahorunoimsf3p.xn-p1ai/authcus/ Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",smish
"We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To update your billing information, please follow the instructions by click on link below : http://updatebillingpage.us:911@s956956807.onlinehome.us/swg Netflix Services",smish
"We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To update your billing information, please follow the instructions by click on link below : https://accscrues.ffm.to/wzd7jar Netflix Services",smish
